Id,y
2236,0
2237,0
2238,0
2239,2
2240,1
2241,2
2242,2
2243,0
2244,2
2245,2
2246,0
2247,1
2248,0
2249,2
2250,2
2251,2
2252,0
2253,2
2254,2
2255,0
2256,1
2257,2
2258,1
2259,2
2260,2
2261,2
2262,1
2263,1
2264,0
2265,1
2266,0
2267,2
2268,1
2269,0
2270,1
2271,0
2272,0
2273,0
2274,1
2275,1
2276,1
2277,0
2278,0
2279,1
2280,0
2281,2
2282,2
2283,0
2284,1
2285,0
2286,1
2287,1
2288,2
2289,1
2290,2
2291,0
2292,1
2293,1
2294,0
2295,2
2296,1
2297,0
2298,0
2299,1
2300,2
2301,1
2302,0
2303,2
2304,1
2305,2
2306,1
2307,1
2308,1
2309,2
2310,1
2311,0
2312,1
2313,2
2314,2
2315,2
2316,1
2317,2
2318,0
2319,0
2320,2
2321,1
2322,1
2323,1
2324,0
2325,1
2326,1
2327,1
2328,0
2329,2
2330,2
2331,2
2332,2
2333,2
2334,2
2335,1
2336,0
2337,0
2338,1
2339,1
2340,1
2341,2
2342,0
2343,0
2344,2
2345,0
2346,2
2347,2
2348,2
2349,2
2350,2
2351,2
2352,1
2353,2
2354,1
2355,0
2356,1
2357,1
2358,1
2359,1
2360,2
2361,1
2362,1
2363,0
2364,0
2365,0
2366,2
2367,0
2368,0
2369,2
2370,1
2371,2
2372,0
2373,1
2374,1
2375,1
2376,2
2377,2
2378,0
2379,1
2380,2
2381,2
2382,2
2383,1
2384,0
2385,1
2386,1
2387,1
2388,1
2389,1
2390,1
2391,2
2392,1
2393,1
2394,2
2395,0
2396,1
2397,0
2398,0
2399,0
2400,0
2401,0
2402,1
2403,2
2404,1
2405,1
2406,0
2407,2
2408,0
2409,1
2410,1
2411,1
2412,0
2413,1
2414,2
2415,0
2416,1
2417,0
2418,2
2419,0
2420,1
2421,1
2422,0
2423,0
2424,1
2425,2
2426,2
2427,1
2428,1
2429,2
2430,1
2431,0
2432,0
2433,2
2434,2
2435,2
2436,2
2437,1
2438,1
2439,1
2440,1
2441,1
2442,2
2443,2
2444,0
2445,1
2446,1
2447,2
2448,1
2449,0
2450,0
2451,0
2452,0
2453,2
2454,1
2455,2
2456,0
2457,1
2458,2
2459,1
2460,0
2461,0
2462,0
2463,0
2464,2
2465,2
2466,2
2467,2
2468,1
2469,1
2470,2
2471,2
2472,2
2473,2
2474,2
2475,1
2476,0
2477,0
2478,1
2479,0
2480,1
2481,2
2482,2
2483,2
2484,0
2485,0
2486,1
2487,1
2488,0
2489,2
2490,2
2491,0
2492,2
2493,1
2494,1
2495,0
2496,1
2497,0
2498,2
2499,2
2500,1
2501,1
2502,2
2503,0
2504,0
2505,2
2506,0
2507,0
2508,0
2509,1
2510,1
2511,1
2512,1
2513,2
2514,0
2515,2
2516,1
2517,1
2518,2
2519,1
2520,1
2521,0
2522,0
2523,1
2524,0
2525,0
2526,2
2527,2
2528,1
2529,0
2530,0
2531,2
2532,0
2533,1
2534,0
2535,1
2536,2
2537,2
2538,2
2539,2
2540,2
2541,1
2542,0
2543,1
2544,2
2545,1
2546,1
2547,2
2548,2
2549,1
2550,1
2551,1
2552,2
2553,1
2554,2
2555,2
2556,1
2557,0
2558,0
2559,2
2560,1
2561,1
2562,2
2563,1
2564,0
2565,1
2566,1
2567,2
2568,2
2569,0
2570,0
2571,2
2572,2
2573,0
2574,2
2575,0
2576,2
2577,0
2578,2
2579,1
2580,1
2581,2
2582,2
2583,2
2584,1
2585,0
2586,2
2587,1
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,2
2595,2
2596,1
2597,2
2598,0
2599,2
2600,2
2601,0
2602,0
2603,1
2604,0
2605,0
2606,1
2607,1
2608,2
2609,2
2610,1
2611,2
2612,0
2613,2
2614,0
2615,1
2616,2
2617,2
2618,1
2619,2
2620,0
2621,2
2622,0
2623,2
2624,1
2625,2
2626,0
2627,2
2628,1
2629,0
2630,2
2631,0
2632,0
2633,0
2634,0
2635,0
2636,1
2637,2
2638,2
2639,1
2640,0
2641,1
2642,1
2643,1
2644,1
2645,1
2646,0
2647,2
2648,1
2649,2
2650,2
2651,0
2652,1
2653,0
2654,2
2655,2
2656,0
2657,0
2658,1
2659,2
2660,2
2661,2
2662,0
2663,1
2664,2
2665,1
2666,0
2667,2
2668,0
2669,0
2670,0
2671,1
2672,1
2673,2
2674,0
2675,0
2676,2
2677,2
2678,2
2679,1
2680,1
2681,0
2682,2
2683,0
2684,0
2685,1
2686,2
2687,1
2688,1
2689,0
2690,2
2691,1
2692,2
2693,1
2694,0
2695,2
2696,0
2697,2
2698,0
2699,2
2700,1
2701,0
2702,0
2703,1
2704,2
2705,1
2706,2
2707,1
2708,1
2709,0
2710,0
2711,2
2712,2
2713,1
2714,2
2715,2
2716,2
2717,1
2718,2
2719,1
2720,2
2721,1
2722,1
2723,2
2724,1
2725,1
2726,2
2727,0
2728,1
2729,2
2730,0
2731,0
2732,2
2733,0
2734,2
2735,2
2736,0
2737,0
2738,1
2739,1
2740,2
2741,1
2742,1
2743,0
2744,2
2745,1
2746,0
2747,0
2748,0
2749,2
2750,0
2751,1
2752,0
2753,2
2754,1
2755,1
2756,2
2757,1
2758,0
2759,2
2760,1
2761,1
2762,0
2763,0
2764,0
2765,2
2766,0
2767,2
2768,2
2769,0
2770,2
2771,1
2772,0
2773,0
2774,0
2775,0
2776,1
2777,0
2778,0
2779,0
2780,1
2781,2
2782,2
2783,2
2784,1
2785,1
2786,0
2787,1
2788,1
2789,1
2790,0
2791,1
2792,1
2793,1
2794,1
2795,2
2796,1
2797,0
2798,0
2799,0
2800,0
2801,0
2802,2
2803,0
2804,2
2805,1
2806,2
2807,2
2808,0
2809,2
2810,2
2811,0
2812,2
2813,2
2814,1
2815,0
2816,0
2817,1
2818,0
2819,2
2820,1
2821,0
2822,0
2823,1
2824,0
2825,2
2826,0
2827,2
2828,1
2829,1
2830,1
2831,2
2832,0
2833,2
2834,1
2835,0
2836,2
2837,2
2838,1
2839,2
2840,0
2841,1
2842,1
2843,1
2844,2
2845,0
2846,1
2847,1
2848,2
2849,2
2850,2
2851,1
2852,1
2853,2
2854,2
2855,1
2856,1
2857,0
2858,1
2859,2
2860,1
2861,1
2862,2
2863,2
2864,1
2865,1
2866,0
2867,0
2868,1
2869,0
2870,0
2871,0
2872,1
2873,2
2874,0
2875,1
2876,2
2877,2
2878,0
2879,2
2880,2
2881,0
2882,1
2883,1
2884,0
2885,1
2886,2
2887,1
2888,0
2889,0
2890,0
2891,0
2892,0
2893,1
2894,1
2895,2
2896,2
2897,1
2898,2
2899,1
2900,0
2901,0
2902,0
2903,0
2904,0
2905,1
2906,2
2907,1
2908,0
2909,0
2910,0
2911,1
2912,2
2913,2
2914,0
2915,0
2916,2
2917,0
2918,2
2919,0
2920,0
2921,0
2922,1
2923,0
2924,2
2925,2
2926,0
2927,1
2928,2
2929,1
2930,1
2931,2
2932,0
2933,2
2934,2
2935,2
2936,2
2937,0
2938,1
2939,1
2940,2
2941,1
2942,2
2943,2
2944,0
2945,1
2946,0
2947,2
2948,1
2949,2
2950,0
2951,0
2952,2
2953,0
2954,2
2955,1
2956,0
2957,2
2958,0
2959,2
2960,1
2961,2
2962,1
2963,1
2964,0
2965,0
2966,0
2967,1
2968,2
2969,1
2970,2
2971,0
2972,1
2973,2
2974,2
2975,2
2976,2
2977,0
2978,0
2979,0
2980,2
2981,2
2982,0
2983,0
2984,0
2985,0
2986,2
2987,0
2988,0
2989,2
2990,0
2991,0
2992,0
2993,2
2994,2
2995,0
2996,1
2997,0
2998,0
2999,2
3000,0
3001,0
3002,2
3003,1
3004,0
3005,2
3006,0
3007,0
3008,0
3009,1
3010,1
3011,2
3012,0
3013,0
3014,0
3015,2
3016,0
3017,1
3018,0
3019,2
3020,1
3021,0
3022,2
3023,1
3024,2
3025,2
3026,0
3027,0
3028,0
3029,0
3030,0
3031,1
3032,1
3033,2
3034,0
3035,0
3036,1
3037,1
3038,0
3039,0
3040,1
3041,0
3042,1
3043,2
3044,2
3045,2
3046,1
3047,2
3048,2
3049,2
3050,2
3051,1
3052,1
3053,1
3054,2
3055,1
3056,2
3057,2
3058,1
3059,2
3060,0
3061,2
3062,2
3063,1
3064,1
3065,2
3066,1
3067,0
3068,1
3069,2
3070,2
3071,1
3072,2
3073,0
3074,2
3075,0
3076,2
3077,0
3078,2
3079,0
3080,1
3081,0
3082,1
3083,2
3084,1
3085,1
3086,2
3087,1
3088,0
3089,2
3090,0
3091,2
3092,1
3093,0
3094,0
3095,2
3096,1
3097,1
3098,0
3099,0
3100,0
3101,0
3102,1
3103,1
3104,2
3105,0
3106,1
3107,1
3108,0
3109,0
3110,2
3111,2
3112,0
3113,0
3114,0
3115,0
3116,0
3117,2
3118,1
3119,1
3120,1
3121,1
3122,0
3123,0
3124,0
3125,1
3126,1
3127,0
3128,2
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,2
3136,2
3137,2
3138,0
3139,1
3140,0
3141,1
3142,0
3143,2
3144,0
3145,1
3146,1
3147,0
3148,2
3149,0
3150,1
3151,0
3152,0
3153,1
3154,1
3155,2
3156,0
3157,0
3158,0
3159,1
3160,0
3161,1
3162,2
3163,1
3164,1
3165,1
3166,0
3167,0
3168,2
3169,0
3170,0
3171,0
3172,2
3173,0
3174,1
3175,1
3176,0
3177,2
3178,0
3179,2
3180,0
3181,0
3182,0
3183,1
3184,2
3185,0
3186,2
3187,0
3188,0
3189,2
3190,1
3191,1
3192,2
3193,1
3194,2
3195,2
3196,2
3197,1
3198,0
3199,1
3200,2
3201,0
3202,0
3203,2
3204,2
3205,1
3206,0
3207,0
3208,2
3209,0
3210,1
3211,1
3212,1
3213,0
3214,0
3215,1
3216,0
3217,1
3218,2
3219,0
3220,1
3221,2
3222,0
3223,0
3224,2
3225,1
3226,0
3227,0
3228,2
3229,2
3230,1
3231,2
3232,2
3233,1
3234,0
3235,2
3236,0
3237,0
3238,2
3239,1
3240,0
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,1
3248,0
3249,2
3250,1
3251,0
3252,0
3253,0
3254,2
3255,2
3256,2
3257,2
3258,1
3259,1
3260,0
3261,2
3262,0
3263,2
3264,0
3265,2
3266,2
3267,2
3268,1
3269,1
3270,1
3271,1
3272,0
3273,2
3274,2
3275,0
3276,1
3277,1
3278,0
3279,0
3280,0
3281,1
3282,0
3283,0
3284,1
3285,2
3286,1
3287,1
3288,0
3289,1
3290,2
3291,0
3292,2
3293,1
3294,1
3295,2
3296,0
3297,0
3298,0
3299,0
3300,2
3301,0
3302,0
3303,0
3304,0
3305,2
3306,2
3307,1
3308,1
3309,0
3310,1
3311,0
3312,0
3313,0
3314,2
3315,1
3316,0
3317,1
3318,2
3319,0
3320,1
3321,2
3322,2
3323,1
3324,1
3325,2
3326,1
3327,2
3328,2
3329,1
3330,2
3331,0
3332,1
3333,1
3334,0
3335,1
3336,2
3337,2
3338,0
3339,0
3340,1
3341,1
3342,0
3343,1
3344,1
3345,0
3346,2
3347,1
3348,0
3349,0
3350,1
3351,1
3352,2
3353,0
3354,0
3355,0
3356,0
3357,2
3358,2
3359,0
3360,0
3361,0
3362,0
3363,1
3364,2
3365,0
3366,1
3367,2
3368,1
3369,1
3370,2
3371,0
3372,2
3373,2
3374,0
3375,1
3376,2
3377,1
3378,0
3379,1
3380,1
3381,0
3382,0
3383,0
3384,1
3385,1
3386,2
3387,2
3388,2
3389,2
3390,1
3391,1
3392,2
3393,2
3394,0
3395,0
3396,0
3397,2
3398,0
3399,0
3400,2
3401,2
3402,0
3403,2
3404,2
3405,2
3406,2
3407,0
3408,1
3409,2
3410,0
3411,0
3412,2
3413,2
3414,1
3415,2
3416,2
3417,0
3418,0
3419,2
3420,1
3421,2
3422,0
3423,0
3424,0
3425,2
3426,1
3427,1
3428,0
3429,2
3430,0
3431,2
3432,0
3433,0
3434,1
3435,1
3436,2
3437,1
3438,1
3439,2
3440,0
3441,1
3442,0
3443,1
3444,1
3445,1
3446,2
3447,2
3448,1
3449,2
3450,1
3451,1
3452,2
3453,1
3454,2
3455,2
3456,1
3457,2
3458,1
3459,2
3460,1
3461,2
3462,2
3463,0
3464,0
3465,2
3466,2
3467,0
3468,1
3469,1
3470,2
3471,0
3472,0
3473,2
3474,0
3475,1
3476,0
3477,0
3478,2
3479,1
3480,0
3481,1
3482,0
3483,1
3484,0
3485,1
3486,2
3487,1
3488,0
3489,1
3490,1
3491,2
3492,1
3493,1
3494,1
3495,1
3496,0
3497,1
3498,2
3499,2
3500,0
3501,0
3502,0
3503,2
3504,0
3505,1
3506,0
3507,1
3508,1
3509,0
3510,2
3511,1
3512,2
3513,1
3514,2
3515,1
3516,1
3517,2
3518,0
3519,1
3520,0
3521,2
3522,1
3523,2
3524,2
3525,0
3526,2
3527,0
3528,1
3529,1
3530,2
3531,0
3532,2
3533,1
3534,1
3535,1
3536,0
3537,0
3538,0
3539,1
3540,1
3541,0
3542,2
3543,2
3544,2
3545,0
3546,2
3547,1
3548,1
3549,0
3550,2
3551,2
3552,2
3553,1
3554,0
3555,1
3556,2
3557,2
3558,2
3559,2
3560,2
3561,1
3562,0
3563,0
3564,1
3565,1
3566,0
3567,2
3568,2
3569,0
3570,0
3571,1
3572,2
3573,2
3574,0
3575,2
3576,0
3577,1
3578,2
3579,2
3580,0
3581,2
3582,2
3583,0
3584,0
3585,2
3586,1
3587,0
3588,1
3589,0
3590,1
3591,2
3592,2
3593,0
3594,2
3595,0
3596,1
3597,0
3598,1
3599,0
3600,1
3601,2
3602,2
3603,0
3604,1
3605,0
3606,0
3607,0
3608,0
3609,0
3610,2
3611,0
3612,1
3613,0
3614,2
3615,0
3616,0
3617,1
3618,0
3619,0
3620,2
3621,1
3622,1
3623,0
3624,2
3625,0
3626,0
3627,2
3628,2
3629,2
3630,1
3631,1
3632,1
3633,0
3634,2
3635,0
3636,1
3637,2
3638,0
3639,2
3640,2
3641,0
3642,1
3643,0
3644,1
3645,1
3646,1
3647,2
3648,2
3649,2
3650,2
3651,1
3652,2
3653,2
3654,2
3655,1
3656,0
3657,0
3658,0
3659,2
3660,2
3661,0
3662,0
3663,0
3664,1
3665,2
3666,0
3667,0
3668,2
3669,2
3670,0
3671,1
3672,0
3673,2
3674,1
3675,1
3676,0
3677,1
3678,1
3679,1
3680,0
3681,2
3682,2
3683,2
3684,1
3685,0
3686,0
3687,1
3688,2
3689,0
3690,2
3691,1
3692,1
3693,2
3694,1
3695,1
3696,2
3697,0
3698,1
3699,2
3700,0
3701,0
3702,0
3703,2
3704,2
3705,2
3706,1
3707,0
3708,1
3709,0
3710,1
3711,2
3712,2
3713,1
3714,1
3715,2
3716,1
3717,1
3718,2
3719,0
3720,0
3721,0
3722,1
3723,0
3724,1
3725,0
3726,0
3727,0
3728,2
3729,2
3730,1
3731,2
3732,1
3733,2
3734,2
3735,1
3736,0
3737,1
3738,0
3739,2
3740,0
3741,0
3742,0
3743,2
3744,1
3745,0
3746,0
3747,2
3748,0
3749,2
3750,0
3751,0
3752,2
3753,0
3754,1
3755,0
3756,2
3757,0
3758,2
3759,2
3760,0
3761,0
3762,0
3763,1
3764,0
3765,1
3766,1
3767,1
3768,0
3769,2
3770,2
3771,1
3772,0
3773,2
3774,1
3775,2
3776,0
3777,2
3778,2
3779,2
3780,2
3781,1
3782,2
3783,1
3784,0
3785,1
3786,0
3787,2
3788,0
3789,2
3790,1
3791,0
3792,1
3793,0
3794,0
3795,1
3796,1
3797,1
3798,1
3799,2
3800,1
3801,1
3802,1
3803,2
3804,0
3805,1
3806,1
3807,2
3808,2
3809,0
3810,0
3811,0
3812,0
3813,0
3814,0
3815,1
3816,1
3817,2
3818,0
3819,0
3820,0
3821,0
3822,1
3823,2
3824,0
3825,2
3826,2
3827,1
3828,2
3829,0
3830,0
3831,1
3832,2
3833,2
3834,0
3835,1
3836,2
3837,1
3838,2
3839,0
3840,2
3841,1
3842,0
3843,1
3844,2
3845,0
3846,2
3847,0
3848,2
3849,2
3850,0
3851,0
3852,0
3853,0
3854,1
3855,1
3856,1
3857,2
3858,1
3859,2
3860,0
3861,1
3862,0
3863,0
3864,0
3865,0
3866,1
3867,0
3868,1
3869,0
3870,0
3871,1
3872,1
3873,1
3874,1
3875,1
3876,1
3877,0
3878,0
3879,0
3880,1
3881,2
3882,2
3883,0
3884,1
3885,0
3886,2
3887,0
3888,0
3889,2
3890,2
3891,2
3892,0
3893,2
3894,1
3895,1
3896,1
3897,1
3898,0
3899,1
3900,2
3901,2
3902,1
3903,0
3904,1
3905,1
3906,0
3907,2
3908,1
3909,1
3910,1
3911,0
3912,0
3913,1
3914,2
3915,2
3916,0
3917,1
3918,1
3919,0
3920,0
3921,1
3922,2
3923,0
3924,1
3925,0
3926,1
3927,1
3928,2
3929,2
3930,0
3931,2
3932,0
3933,0
3934,0
3935,0
3936,0
3937,1
3938,0
3939,2
3940,2
3941,0
3942,1
3943,0
3944,0
3945,0
3946,0
3947,0
3948,2
3949,2
3950,2
3951,0
3952,1
3953,1
3954,0
3955,2
3956,2
3957,1
3958,1
3959,2
3960,1
3961,2
3962,1
3963,2
3964,1
3965,1
3966,1
3967,0
3968,0
3969,2
3970,1
3971,0
3972,0
3973,2
3974,1
3975,1
3976,0
3977,1
3978,1
3979,1
3980,0
3981,2
3982,0
3983,1
3984,2
3985,1
3986,2
3987,1
3988,2
3989,1
3990,1
3991,1
3992,1
3993,0
3994,1
3995,0
3996,2
3997,2
3998,2
3999,2
4000,0
4001,1
4002,0
4003,2
4004,0
4005,1
4006,2
4007,1
4008,0
4009,1
4010,2
4011,0
4012,0
4013,2
4014,0
4015,0
4016,0
4017,0
4018,2
4019,2
4020,0
4021,1
4022,2
4023,2
4024,2
4025,2
4026,1
4027,2
4028,2
4029,1
4030,2
4031,0
4032,0
4033,0
4034,0
4035,1
4036,1
4037,0
4038,1
4039,1
4040,0
4041,0
4042,1
4043,2
4044,1
4045,0
4046,2
4047,2
4048,2
4049,1
4050,0
4051,0
4052,2
4053,0
4054,2
4055,2
4056,2
4057,1
4058,2
4059,2
4060,2
4061,2
4062,0
4063,0
4064,1
4065,2
4066,1
4067,0
4068,2
4069,2
4070,2
4071,2
4072,1
4073,0
4074,0
4075,2
4076,2
4077,0
4078,2
4079,1
4080,2
4081,1
4082,0
4083,0
4084,1
4085,0
4086,0
4087,2
4088,1
4089,2
4090,2
4091,0
4092,0
4093,0
4094,0
4095,1
4096,1
4097,2
4098,2
4099,2
4100,2
4101,0
4102,1
4103,2
4104,0
4105,2
4106,0
4107,0
4108,0
4109,1
4110,1
4111,1
4112,0
4113,0
4114,0
4115,2
4116,0
4117,2
4118,1
4119,2
4120,0
4121,2
4122,1
4123,2
4124,2
4125,2
4126,2
4127,2
4128,0
4129,2
4130,0
4131,1
4132,1
4133,1
4134,2
4135,2
4136,2
4137,1
4138,0
4139,0
4140,0
4141,2
4142,0
4143,0
4144,1
4145,1
4146,1
4147,0
4148,0
4149,2
4150,2
4151,2
4152,1
4153,0
4154,0
4155,2
4156,0
4157,2
4158,0
4159,0
4160,1
4161,2
4162,2
4163,0
4164,0
4165,1
4166,1
4167,1
4168,2
4169,0
4170,0
4171,0
4172,1
4173,2
4174,2
4175,1
4176,2
4177,1
4178,2
4179,2
4180,2
4181,1
4182,0
4183,1
4184,0
4185,2
4186,0
4187,2
4188,0
4189,2
4190,0
4191,2
4192,1
4193,0
4194,0
4195,1
4196,1
4197,0
4198,1
4199,2
4200,0
4201,2
4202,2
4203,1
4204,1
4205,0
4206,2
4207,2
4208,0
4209,0
4210,0
4211,0
4212,0
4213,1
4214,0
4215,1
4216,0
4217,2
4218,2
4219,2
4220,2
4221,1
4222,2
4223,2
4224,2
4225,0
4226,1
4227,1
4228,1
4229,0
4230,0
4231,0
4232,1
4233,0
4234,0
4235,2
4236,0
4237,1
4238,2
4239,2
4240,2
4241,2
4242,2
4243,1
4244,2
4245,1
4246,0
4247,1
4248,1
4249,1
4250,0
4251,1
4252,1
4253,2
4254,1
4255,1
4256,0
4257,0
4258,2
4259,2
4260,2
4261,0
4262,2
4263,2
4264,0
4265,2
4266,2
4267,1
4268,0
4269,2
4270,0
4271,1
4272,1
4273,2
4274,0
4275,0
4276,2
4277,0
4278,1
4279,2
4280,1
4281,0
4282,1
4283,0
4284,1
4285,2
4286,1
4287,2
4288,0
4289,1
4290,0
4291,0
4292,1
4293,0
4294,1
4295,1
4296,0
4297,1
4298,0
4299,1
4300,0
4301,0
4302,0
4303,0
4304,0
4305,0
4306,1
4307,0
4308,2
4309,1
4310,2
4311,1
4312,2
4313,0
4314,0
4315,1
4316,0
4317,0
4318,2
4319,0
4320,2
4321,1
4322,0
4323,1
4324,2
4325,0
4326,0
4327,2
4328,2
4329,0
4330,2
4331,1
4332,1
4333,2
4334,2
4335,1
4336,2
4337,2
4338,2
4339,1
4340,2
4341,0
4342,2
4343,0
4344,2
4345,0
4346,2
4347,1
4348,1
4349,0
4350,2
4351,1
4352,1
4353,2
4354,0
4355,0
4356,2
4357,0
4358,0
4359,1
4360,0
4361,0
4362,2
4363,2
4364,0
4365,1
4366,1
4367,2
4368,2
4369,0
4370,1
4371,0
4372,0
4373,1
4374,0
4375,0
4376,2
4377,2
4378,2
4379,0
4380,2
4381,2
4382,1
4383,1
4384,2
4385,2
4386,2
4387,2
4388,2
4389,1
4390,2
4391,2
4392,2
4393,0
4394,0
4395,2
4396,2
4397,1
4398,0
4399,1
4400,0
4401,2
4402,2
4403,0
4404,2
4405,1
4406,1
4407,0
4408,0
4409,2
4410,2
4411,0
4412,0
4413,0
4414,2
4415,1
4416,1
4417,1
4418,0
4419,1
4420,2
4421,2
4422,1
4423,1
4424,0
4425,2
4426,0
4427,2
4428,1
4429,1
4430,2
4431,2
4432,2
4433,2
4434,0
4435,2
4436,2
4437,2
4438,1
4439,0
4440,2
4441,1
4442,1
4443,0
4444,1
4445,0
4446,1
4447,2
4448,1
4449,1
4450,1
4451,2
4452,1
4453,2
4454,0
4455,2
4456,0
4457,1
4458,1
4459,0
4460,2
4461,2
4462,1
4463,1
4464,1
4465,0
4466,0
4467,0
4468,2
4469,0
4470,0
4471,2
4472,1
4473,1
4474,1
4475,1
4476,2
4477,0
4478,1
4479,1
4480,1
4481,0
4482,1
4483,1
4484,0
4485,0
4486,2
4487,2
4488,2
4489,2
4490,1
4491,1
4492,2
4493,2
4494,2
4495,1
4496,2
4497,0
4498,1
4499,0
4500,1
4501,2
4502,2
4503,0
4504,0
4505,0
4506,0
4507,1
4508,0
4509,1
4510,2
4511,2
4512,0
4513,1
4514,2
4515,0
4516,0
4517,0
4518,1
4519,0
4520,2
4521,2
4522,0
4523,0
4524,1
4525,0
4526,1
4527,0
4528,2
4529,2
4530,1
4531,2
4532,0
4533,1
4534,0
4535,2
4536,1
4537,0
4538,2
4539,2
4540,1
4541,0
4542,1
4543,2
4544,1
4545,0
4546,1
4547,0
4548,0
4549,2
4550,0
4551,2
4552,2
4553,0
4554,0
4555,1
4556,2
4557,2
4558,0
4559,2
4560,2
4561,2
4562,1
4563,2
4564,0
4565,0
4566,1
4567,1
4568,0
4569,1
4570,2
4571,2
4572,0
4573,0
4574,1
4575,1
4576,1
4577,2
4578,0
4579,0
4580,0
4581,2
4582,0
4583,1
4584,2
4585,1
4586,2
4587,2
4588,2
4589,2
4590,2
4591,2
4592,0
4593,2
4594,2
4595,1
4596,1
4597,2
4598,1
4599,0
4600,0
4601,0
4602,0
4603,1
4604,1
4605,2
4606,0
4607,1
4608,1
4609,1
4610,1
4611,1
4612,0
4613,2
4614,2
4615,2
4616,2
4617,1
4618,0
4619,0
4620,0
4621,1
4622,2
4623,2
4624,2
4625,0
4626,0
4627,2
4628,0
4629,2
4630,2
4631,2
4632,1
4633,2
4634,1
4635,1
4636,1
4637,2
4638,2
4639,2
4640,2
4641,1
4642,0
4643,2
4644,0
4645,2
4646,1
4647,2
4648,1
4649,1
4650,1
4651,1
4652,0
4653,1
4654,1
4655,2
4656,2
4657,1
4658,0
4659,1
4660,1
4661,0
4662,2
4663,0
4664,2
4665,2
4666,0
4667,0
4668,2
4669,1
4670,2
4671,0
4672,2
4673,2
4674,0
4675,2
4676,0
4677,0
4678,0
4679,1
4680,1
4681,2
4682,2
4683,1
4684,0
4685,2
4686,2
4687,1
4688,0
4689,1
4690,2
4691,1
4692,2
4693,1
4694,0
4695,2
4696,1
4697,1
4698,2
4699,2
4700,2
4701,2
4702,1
4703,1
4704,1
4705,0
4706,1
4707,0
4708,0
4709,2
4710,0
4711,0
4712,0
4713,0
4714,2
4715,0
4716,0
4717,0
4718,0
4719,2
4720,2
4721,2
4722,0
4723,1
4724,2
4725,2
4726,0
4727,1
4728,0
4729,1
4730,0
4731,2
4732,1
4733,1
4734,1
4735,0
4736,0
4737,1
4738,2
4739,1
4740,0
4741,2
4742,2
4743,1
4744,2
4745,1
4746,1
4747,1
4748,0
4749,1
4750,0
4751,0
4752,2
4753,0
4754,1
4755,2
4756,0
4757,2
4758,2
4759,2
4760,1
4761,0
4762,0
4763,0
4764,1
4765,1
4766,1
4767,2
4768,2
4769,1
4770,0
4771,2
4772,1
4773,2
4774,1
4775,1
4776,1
4777,1
4778,0
4779,0
4780,0
4781,1
4782,1
4783,1
4784,1
4785,1
4786,0
4787,2
4788,1
4789,0
4790,1
4791,2
4792,2
4793,2
4794,1
4795,0
4796,2
4797,0
